id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9121,pending,localized,ai-sounding-staging,high,books/symbolic-language/11-the-coin.adoc,90,90,Replace “Mark… and carry it” staging with assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9121.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9121.md,P9-C001,953a0ea339151e2d,,,,
MEAT-9122,pending,localized,ai-sounding-staging,medium,books/symbolic-language/11-the-coin.adoc,106,106,Remove instructional “Read the rest” opener.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9122.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9122.md,P9-C001,9f7db3800cd0491a,,,,
MEAT-9123,pending,localized,clarity,medium,books/symbolic-language/11-the-coin.adoc,148,148,Split the long absolute-phrase sentence at the natural seam.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9123.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9123.md,P9-C001,9081fef9b6633d26,,,,
MEAT-9124,pending,localized,readability,low,books/symbolic-language/11-the-coin.adoc,136,136,Smooth the telegraphic “Appointed how” opener.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9124.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9124.md,P9-C001,39e5f7106d6636c7,,,,
MEAT-9125,pending,localized,ai-sounding-staging,high,books/symbolic-language/11-the-coin.adoc,171,173,"Remove fragment, reader-meta, and director imperative.",books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9125.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9125.md,P9-C001,dbd175a0924d357c,,,,
MEAT-9126,pending,localized,grammar,high,books/symbolic-language/11-the-coin.adoc,231,231,Repair the broken relative clause on psēphos.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9126.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9126.md,P9-C001,435140ba4b8878f6,,,,
MEAT-9127,pending,localized,clarity,medium,books/symbolic-language/11-the-coin.adoc,235,235,Replace ambiguous “white one” with “white stone.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9127.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9127.md,P9-C001,3fdccf9984a8de03,,,,
MEAT-9128,pending,localized,tone-register,medium,books/symbolic-language/11-the-coin.adoc,227,228,Drop reader-meta and “this chapter’s claim” framing.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9128.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9128.md,P9-C001,79b36994197306aa,,,,
MEAT-9129,pending,localized,grammar,medium,books/symbolic-language/11-the-coin.adoc,254,254,Supply a finite verb to the post-quote fragment.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9129.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9129.md,P9-C001,29c083b734c379fa,,,,
MEAT-9130,pending,localized,sentence-open,high,books/symbolic-language/12-marriage-and-divorce.adoc,82,82,Remove forbidden And-open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9130.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9130.md,P9-C001,5f3070d0821b110f,,,,
MEAT-9131,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,90,90,Replace director cue with a plain statement.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9131.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9131.md,P9-C001,ae4549f463294432,,,,
MEAT-9132,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,100,100,Remove imperative “Read” staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9132.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9132.md,P9-C001,6efccf588a0661a3,,,,
MEAT-9133,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,114,114,Replace “Watch how” director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9133.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9133.md,P9-C001,5a615aa19ac577de,,,,
MEAT-9134,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,122,122,Remove “Now read” staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9134.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9134.md,P9-C001,6a5f80c9427e7386,,,,
MEAT-9135,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,161,161,Remove explicit “Mark that” cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9135.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9135.md,P9-C001,21c44233e8e89bea,,,,
MEAT-9136,pending,localized,sentence-open,high,books/symbolic-language/12-marriage-and-divorce.adoc,164,164,Remove forbidden And-open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9136.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9136.md,P9-C001,13c2a1b7d50c3346,,,,
MEAT-9137,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,174,174,Remove director cues Now open and watch.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9137.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9137.md,P9-C001,3eb969dc61afc21f,,,,
MEAT-9138,pending,localized,sentence-open,medium,books/symbolic-language/12-marriage-and-divorce.adoc,184,184,Remove author-prose sentence opening with But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9138.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9138.md,P9-C001,2cde1c6db8d42054,,,,
MEAT-9139,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,193,193,Remove Listen to presenter cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9139.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9139.md,P9-C001,216b366925327c07,,,,
MEAT-9140,pending,localized,sentence-open,medium,books/symbolic-language/12-marriage-and-divorce.adoc,205,205,Replace sentence-opening That with This.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9140.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9140.md,P9-C001,235c408df1c993a2,,,,
MEAT-9141,pending,localized,ai-sounding-staging,high,books/symbolic-language/12-marriage-and-divorce.adoc,220,220,Remove And mark that director cue and sentence-open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9141.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9141.md,P9-C001,f427981b1bc121dc,,,,
MEAT-9142,pending,localized,sentence-open,medium,books/symbolic-language/12-marriage-and-divorce.adoc,231,231,Remove author-prose sentence opening with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9142.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9142.md,P9-C001,bc059071e0e90ef5,,,,
MEAT-9143,pending,localized,sentence-open,medium,books/symbolic-language/12-marriage-and-divorce.adoc,255,255,Remove author-prose sentence opening with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9143.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9143.md,P9-C001,0d7e25c10f619e74,,,,
MEAT-9144,pending,localized,ai-sounding-staging,high,books/symbolic-language/13-wings.adoc,38,38,Remove director cue “Notice how”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9144.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9144.md,P9-C001,a1b09d53f5d8385a,,,,
MEAT-9145,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,40,40,Author prose must not open with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9145.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9145.md,P9-C001,7e557c0574a8222f,,,,
MEAT-9146,pending,localized,ai-sounding-staging,medium,books/symbolic-language/13-wings.adoc,42,42,Drop instructional staging; assert the definition.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9146.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9146.md,P9-C001,15f0884ecdd8249d,,,,
MEAT-9147,pending,localized,ai-sounding-staging,high,books/symbolic-language/13-wings.adoc,58,58,Remove “Read it” director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9147.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9147.md,P9-C001,4914f06afac9f394,,,,
MEAT-9148,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,93,93,Author prose must not open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9148.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9148.md,P9-C001,f32e46c313b5688e,,,,
MEAT-9149,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,103,103,Author prose must not open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9149.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9149.md,P9-C001,a76bed3301bfff6a,,,,
MEAT-9150,pending,localized,ai-sounding-staging,high,books/symbolic-language/13-wings.adoc,139,139,Remove director cue “Mark where”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9150.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9150.md,P9-C001,7f7f34f24b7a22ea,,,,
MEAT-9151,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,167,167,Author prose must not open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9151.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9151.md,P9-C001,871bc369780eba8f,,,,
MEAT-9152,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,190,190,Remove banned sentence-initial That in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9152.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9152.md,P9-C001,eb199cf32478e333,,,,
MEAT-9153,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,192,192,Remove banned sentence-initial And before the Leviticus quote.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9153.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9153.md,P9-C001,b7f084a4acdee1ee,,,,
MEAT-9154,pending,localized,grammar,medium,books/symbolic-language/13-wings.adoc,205,205,Restore parallel verb structure with is read.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9154.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9154.md,P9-C001,4c5fda62c17aaaf7,,,,
MEAT-9155,pending,localized,sentence-open,high,books/symbolic-language/13-wings.adoc,207,207,Remove banned sentence-initial And and complete the list.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9155.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9155.md,P9-C001,382bafd8d1966558,,,,
MEAT-9156,pending,localized,sentence-open,high,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,14,14,Remove sentence-initial But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9156.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9156.md,P9-C001,eece274c81ce91c8,,,,
MEAT-9157,pending,localized,ai-sounding-staging,high,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,21,21,Remove presenter cue Now hear.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9157.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9157.md,P9-C001,418f3a6c91287835,,,,
MEAT-9158,pending,localized,sentence-open,medium,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,61,61,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9158.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9158.md,P9-C001,20e5d0e39c339062,,,,
MEAT-9159,pending,localized,sentence-open,medium,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,75,75,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9159.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9159.md,P9-C001,267c3fef5d3c72c7,,,,
MEAT-9160,pending,localized,ai-sounding-staging,high,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,113,113,Remove director cue Watch.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9160.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9160.md,P9-C001,1d1b8177b436db5b,,,,
MEAT-9161,pending,localized,clarity,medium,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,109,109,Fix pronoun agreement with the poor.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9161.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9161.md,P9-C001,de7676677fcc9010,,,,
MEAT-9162,pending,localized,grammar,medium,books/symbolic-language/14-orphans-widows-and-the-fatherless.adoc,110,110,Repair inverted subject construction.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9162.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9162.md,P9-C001,3023a213516ae36f,,,,
MEAT-9163,pending,localized,sentence-open,high,books/symbolic-language/15-the-remnant.adoc,56,56,Drop And-open and 'mark' staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9163.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9163.md,P9-C001,927a087abab37a6a,,,,
MEAT-9164,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,92,92,Replace sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9164.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9164.md,P9-C001,d122a78dc7cf0e10,,,,
MEAT-9165,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,140,140,Remove But-open and imperative staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9165.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9165.md,P9-C001,255820d2bc987da3,,,,
MEAT-9166,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,166,166,Remove And-open without altering the quote.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9166.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9166.md,P9-C001,4debdd83b837704b,,,,
MEAT-9167,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,116,116,Remove And-open in the print-edition field block.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9167.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9167.md,P9-C001,fdca0ede022dcf3e,,,,
MEAT-9168,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,194,194,Replace sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9168.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9168.md,P9-C001,4938ca827029954a,,,,
MEAT-9169,pending,localized,factual,medium,books/symbolic-language/15-the-remnant.adoc,115,115,Align print row spacing with the web table math.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9169.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9169.md,P9-C001,b8dd01cb85166f53,,,,
MEAT-9170,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,215,215,Remove leading And from author prose sentence.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9170.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9170.md,P9-C001,00d4d626be16f1c6,,,,
MEAT-9171,pending,localized,factual,high,books/symbolic-language/15-the-remnant.adoc,244,244,Align early survivor count with later evidence table and print summary.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9171.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9171.md,P9-C001,d3823a7e46f02cd2,,,,
MEAT-9172,pending,localized,factual,high,books/symbolic-language/15-the-remnant.adoc,237,241,Combine oxen and donkeys into one row to match the four disasters of Job 1.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9172.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9172.md,P9-C001,f83e19aec1aee56c,,,,
MEAT-9173,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,254,254,Remove leading That from author prose sentence.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9173.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9173.md,P9-C001,e768564a62441e29,,,,
MEAT-9174,pending,localized,sentence-open,medium,books/symbolic-language/15-the-remnant.adoc,263,263,Remove leading And from author prose sentence.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9174.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9174.md,P9-C001,e23a0a4aab1cf4df,,,,
MEAT-9175,pending,localized,ai-sounding-staging,high,books/symbolic-language/15-the-remnant.adoc,269,270,Remove Hold and Now staging imperatives.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9175.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9175.md,P9-C001,4675bc22ad6fbe18,,,,
MEAT-9176,pending,localized,ai-sounding-staging,high,books/symbolic-language/15-the-remnant.adoc,379,379,Remove director cue “Now hear”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9176.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9176.md,P9-C001,92e15f5a1b786792,,,,
MEAT-9177,pending,localized,ai-sounding-staging,high,books/symbolic-language/15-the-remnant.adoc,397,397,Remove “Now return” and “weigh” director cues.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9177.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9177.md,P9-C001,aeeaf01747c7d24e,,,,
MEAT-9178,pending,localized,sentence-open,high,books/symbolic-language/15-the-remnant.adoc,403,403,Drop leading “And” from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9178.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9178.md,P9-C001,1d3eb3eb7bdd2400,,,,
MEAT-9179,pending,localized,tone-register,low,books/symbolic-language/15-the-remnant.adoc,367,367,Replace colloquial “dig” with denser “work”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9179.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9179.md,P9-C001,a1ea91dba0fef5a3,,,,
MEAT-9180,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,36,36,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9180.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9180.md,P9-C001,0bbf62e5974cdf2e,,,,
MEAT-9181,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,65,65,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9181.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9181.md,P9-C001,beb5b4e0eba63d39,,,,
MEAT-9182,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,97,97,Replace sentence-initial That with This.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9182.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9182.md,P9-C001,eaf59e9549247788,,,,
MEAT-9183,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,123,123,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9183.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9183.md,P9-C001,95309c2485231180,,,,
MEAT-9184,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,143,143,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9184.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9184.md,P9-C001,765f76142f3da76c,,,,
MEAT-9185,pending,localized,sentence-open,high,books/symbolic-language/16-heaven-and-hell.adoc,159,159,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9185.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9185.md,P9-C001,c3e3777b823db37b,,,,
MEAT-9186,pending,localized,clarity,medium,books/symbolic-language/16-heaven-and-hell.adoc,76,76,Convert word-form counts to digits.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9186.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9186.md,P9-C001,0124991647bfce1a,,,,
MEAT-9187,pending,localized,ai-sounding-staging,high,books/symbolic-language/16-heaven-and-hell.adoc,183,183,Remove residual director-cue staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9187.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9187.md,P9-C001,73d10e4c5116726c,,,,
MEAT-9188,pending,localized,readability,medium,books/symbolic-language/16-heaven-and-hell.adoc,184,184,Split overloaded sentence at the natural evidence seam.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9188.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9188.md,P9-C001,1f9cea08b3b6c11b,,,,
MEAT-9189,pending,localized,ai-sounding-staging,high,books/symbolic-language/16x-weeping-and-gnashing.adoc,60,60,Remove banned director cue “Hold the…”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9189.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9189.md,P9-C001,665e5a105e40c612,,,,
MEAT-9190,pending,localized,sentence-open,medium,books/symbolic-language/16x-weeping-and-gnashing.adoc,77,77,Author prose must not open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9190.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9190.md,P9-C001,0858497a0db8aba7,,,,
MEAT-9191,pending,localized,clarity,medium,books/symbolic-language/16x-weeping-and-gnashing.adoc,61,61,Repair incomplete phrase “roles' endings not yet dealt”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9191.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9191.md,P9-C001,c0b5f4a89a7a58ef,,,,
MEAT-9192,pending,localized,ai-sounding-staging,high,books/symbolic-language/17-shadow.adoc,25,25,Remove director cue Hold the verdict.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9192.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9192.md,P9-C001,7091fa0bafad5997,,,,
MEAT-9193,pending,localized,sentence-open,medium,books/symbolic-language/17-shadow.adoc,40,40,Author prose must not open with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9193.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9193.md,P9-C001,4f3df03c26cb572d,,,,
MEAT-9194,pending,localized,sentence-open,medium,books/symbolic-language/17-shadow.adoc,56,56,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9194.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9194.md,P9-C001,69d112892cefc17f,,,,
MEAT-9195,pending,localized,sentence-open,medium,books/symbolic-language/17-shadow.adoc,68,68,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9195.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9195.md,P9-C001,f3336561ce50a2c0,,,,
MEAT-9196,pending,localized,ai-sounding-staging,high,books/symbolic-language/17-shadow.adoc,74,74,Remove Read and notice staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9196.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9196.md,P9-C001,0bd7b16e1cf277e0,,,,
